concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
45274393,Acetaminophen 32 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,51432050721,20080301,20110101,D
45137456,Potassium gluconate 1.33 MEQ/ML Oral Solution,Drug,NDC,11-digit NDC,,51432052621,20080301,20110101,D
44984200,Timolol 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432056703,20070601,20110101,D
44916525,Timolol 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432057103,20070601,20110101,D
45052497,Dyphylline 20 MG/ML / Guaifenesin 20 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,51432057820,20080301,20110101,D
44865221,Triamcinolone 0.001 MG/MG Topical Ointment,Drug,NDC,11-digit NDC,,51432078010,20070601,20110101,D
44882328,Perphenazine 16 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432080903,20070601,20110101,D
45308472,Pramoxine hydrochloride 10 MG/ML Rectal Foam,Drug,NDC,11-digit NDC,,51432084609,20091001,20110101,D
45240137,choline salicylate 440 MG / Magnesium Salicylate 544 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432085003,20070601,20110101,D
45376532,Oxybutynin chloride 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432085503,20091001,20110101,D
45103462,Thioridazine 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432092105,20070601,20110101,D
45359648,Thiothixene 10 MG Oral Capsule,Drug,NDC,11-digit NDC,,51432092903,20070601,20110101,D
45342436,Hydroflumethiazide 50 MG / Reserpine 0.125 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432097003,20070601,20110101,D
44950408,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51432097306,20090801,20110101,D
44916534,prednisolone 10 MG/ML Ophthalmic Solution,Drug,NDC,11-digit NDC,,51432203815,20070601,20110101,D
45018389,Escherichia coli 10000000 UNT/ML Oral Suspension,Drug,NDC,11-digit NDC,,51454010901,20070601,20110101,D
45274414,bitolterol 0.37 MG/ACTUAT Inhalant Solution [Tornalate],Drug,NDC,11-digit NDC,,51479001202,20070601,20110101,D
44882338,200 ACTUAT flunisolide 0.029 MG/ACTUAT Nasal Inhaler [Nasarel],Drug,NDC,11-digit NDC,,51479003725,20090201,20110201,D
45205867,Aztreonam 333 MG/ML Injectable Solution [Azactam],Drug,NDC,11-digit NDC,,51479004230,20090701,20130101,D
45342445,cefepime 160 MG/ML Injectable Solution [Maxipime],Drug,NDC,11-digit NDC,,51479005501,20100801,20121001,D
45188657,alclometasone dipropionate 0.5 MG/ML Topical Cream [Aclovate],Drug,NDC,11-digit NDC,,51479040100,20090801,20130101,D
45359652,oxiconazole 10 MG/ML Topical Cream [Oxistat],Drug,NDC,11-digit NDC,,51479042301,20070601,20130101,D
44848051,Clobetasol Propionate 0.0005 MG/MG Topical Gel [Temovate],Drug,NDC,11-digit NDC,,51479045501,20091001,20130101,D
45223051,Clobetasol Propionate 0.0005 MG/MG Topical Gel [Temovate],Drug,NDC,11-digit NDC,,51479045503,20091001,20130101,D
45001269,iodine 22 MG/ML Topical Solution [Iodoshield],Drug,NDC,11-digit NDC,,51546000102,20100901,20991231,
45137573,oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51567000107,20100801,20210801,D
45376627,Clonidine Hydrochloride 0.2 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608000702,20100101,20110101,D
45120671,Dipyridamole 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608001802,20070601,20110101,D
44916649,Furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608006003,20070601,20110101,D
44984294,Digoxin 0.25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608024902,20070601,20110101,D
45035543,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608042404,20090801,20110101,D
44882418,Theophylline 200 MG Extended Release Tablet,Drug,NDC,11-digit NDC,,51608080502,20070601,20110101,D
45205951,Levothyroxine Sodium 0.1 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608107002,20100401,20110101,D
45274514,Levothyroxine Sodium 0.1 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608254202,20100401,20110101,D
45069738,Levothyroxine Sodium 0.2 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608254502,20100401,20110101,D
44950503,Chlorpropamide 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608394005,20070601,20110101,D
44865302,Hydrochlorothiazide 50 MG / Triamterene 75 MG Oral Tablet,Drug,NDC,11-digit NDC,,51608446002,20070601,20110101,D
45069740,oxygen 99.2 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51613000103,20100801,20200601,D
44916651,oxygen 99.2 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51613000105,20100801,20200601,D
44984298,Helium 75 % / Oxygen 25 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51638080200,20090301,20120601,D
45376637,Helium 75 % / Oxygen 25 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51638080211,20090301,20120601,D
44984300,Dimenhydrinate 3.12 MG/ML Oral Solution [DMH brand of dimenhydrinate],Drug,NDC,11-digit NDC,,51641001346,20070601,20110101,D
45308556,potassium bicarbonate 0.208 MEQ/ML Oral Solution [K Plus Care ET],Drug,NDC,11-digit NDC,,51641012525,20100201,20110101,D
44899548,Ibuprofen 800 MG Oral Tablet [Ibu-Tab],Drug,NDC,11-digit NDC,,51641021211,20070601,20110101,D
44933620,Digoxin 0.25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51641023411,20070601,20110101,D
44984305,Digoxin 0.25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51641023450,20070601,20110201,D
45205959,Clorazepate Dipotassium 7.5 MG Oral Tablet [Gen-xene],Drug,NDC,11-digit NDC,,51641024303,20070601,20110101,D
44848158,acetaminophen 500 MG / diphenhydramine hydrochloride 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51645070905,20110401,20991231,
45035565,Furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655008121,20070601,20130301,D
45069755,Furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655008125,20070601,20130301,D
45052608,Furosemide 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655008177,20070601,20121201,D
45342545,Amitriptyline Hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655008254,20090801,20121201,D
45120692,Dipyridamole 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655010821,20070601,20120601,D
45359759,Sulfamethoxazole 800 MG / Trimethoprim 160 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655011229,20070601,20130301,D
45188764,Sulfamethoxazole 800 MG / Trimethoprim 160 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655011231,20070601,20130701,D
45154674,Amitriptyline Hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655012253,20090801,20120601,D
44984313,Acetaminophen 325 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655013030,20070601,20130301,D
45086635,Chlorzoxazone 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655013729,20070601,20121201,D
44984315,Imipramine Hydrochloride 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655014877,20090401,20130701,D
45325619,Methyldopa 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655015052,20070601,20120601,D
45257401,Amoxicillin 500 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655015774,20070601,20121201,D
44967273,Theophylline 50 MG Extended Release Capsule,Drug,NDC,11-digit NDC,,51655016776,20100501,20110101,D
45154678,Theophylline 300 MG Extended Release Tablet,Drug,NDC,11-digit NDC,,51655017176,20070601,20110101,D
44933636,Hydrochlorothiazide 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655018325,20070601,20110101,D
45188773,Hydrochlorothiazide 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655018382,20070601,20110101,D
45069769,Doxycycline 100 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655018624,20070601,20121201,D
45188776,Metronidazole 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655018980,20070601,20121201,D
45103581,Chlorpropamide 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655019124,20070601,20120601,D
45325623,Chlorpropamide 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655019182,20070601,20120601,D
45018489,Furosemide 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655019360,20070601,20110101,D
45274536,Levothyroxine Sodium 0.025 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,51655020724,20100401,20120601,D
45223146,Levothyroxine Sodium 0.025 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,51655020725,20100401,20120601,D
45018490,Levothyroxine Sodium 0.15 MG Oral Tablet [Synthroid],Drug,NDC,11-digit NDC,,51655020925,20100401,20121201,D
45120700,atorvastatin 10 MG Oral Tablet [Lipitor],Drug,NDC,11-digit NDC,,51655022624,20090101,20130701,D
45171782,lisinopril 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655023252,20070601,20991231,
45035570,Ibuprofen 800 MG Oral Tablet [Motrin],Drug,NDC,11-digit NDC,,51655023592,20070601,20120601,D
44848179,Fluoxetine 20 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655024324,20071001,20130301,D
45342559,Theophylline 200 MG Extended Release Capsule,Drug,NDC,11-digit NDC,,51655025625,20070601,20121201,D
44950534,Furosemide 80 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655027224,20070601,20120601,D
45291613,Furosemide 80 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655027283,20070601,20120601,D
45069776,Lisinopril 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655028053,20070601,20121201,D
45274538,Lovastatin 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655028124,20070601,20121201,D
45137594,Lovastatin 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655028150,20070601,20120601,D
45018493,Enalapril Maleate 10 MG Oral Tablet [Vasotec],Drug,NDC,11-digit NDC,,51655028724,20091001,20120601,D
45035572,Famotidine 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655028884,20070601,20121201,D
45120705,Metformin hydrochloride 850 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655029124,20091001,20130301,D
44899574,Metformin hydrochloride 850 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655029125,20091001,20121201,D
45240252,Metformin hydrochloride 850 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655029153,20091001,20121201,D
45103589,Ranitidine 150 MG Oral Tablet [Zantac 150],Drug,NDC,11-digit NDC,,51655030924,20090101,20120601,D
45137596,Lovastatin 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655031453,20070601,20120701,D
45154683,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655034924,20090801,20130301,D
44848184,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655034926,20090801,20121201,D
45171785,Propranolol Hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655034982,20090801,20121201,D
45154684,Propranolol Hydrochloride 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655035082,20090801,20121201,D
45103592,Clonidine Hydrochloride 0.1 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655035331,20100101,20121201,D
44916677,Clonidine Hydrochloride 0.2 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655036284,20100101,20121201,D
45257409,atorvastatin 20 MG Oral Tablet [Lipitor],Drug,NDC,11-digit NDC,,51655037052,20070601,20120601,D
45171786,Metoprolol Tartrate 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655038424,20091101,20130701,D
45205987,isoniazid 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655039490,20070601,20121201,D
45274548,Dipyridamole 75 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655042025,20070601,20120601,D
45018498,Prazosin 1 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655043225,20070601,20120601,D
45205990,Cyclobenzaprine hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655044024,20090101,20130301,D
44899580,Cyclobenzaprine hydrochloride 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655044026,20090101,20121201,D
45257411,clindamycin 300 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655053024,20140701,20991231,
45086651,Nitrofurantoin 100 MG Oral Capsule [Macrobid],Drug,NDC,11-digit NDC,,51655055389,20070601,20120601,D
45325637,Piroxicam 20 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655056784,20070601,20130301,D
45035582,Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655057553,20091001,20121201,D
45274556,Enalapril Maleate 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655062024,20091001,20130701,D
45205996,Trazodone Hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655063424,20090801,20130301,D
45188790,Enalapril Maleate 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655063624,20091001,20130301,D
45103599,Cimetidine 400 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655067151,20070601,20130301,D
45325642,terazosin 2 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655067552,20150401,20991231,
45274558,Enalapril Maleate 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655067984,20091001,20120601,D
45325644,Aminophylline 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655071953,20070601,20120601,D
45342574,Aminophylline 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655072024,20070601,20120601,D
44865343,cephalexin 500 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655072052,20170901,20991231,
45035585,Aminophylline 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655072054,20070601,20120601,D
45035586,tizanidine 4 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655072953,20070601,20120601,D
45137610,Ketoconazole 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655076524,20090301,20121201,D
45137611,glipizide 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655081025,20161001,20991231,
45035588,Chlordiazepoxide Hydrochloride 25 MG Oral Capsule,Drug,NDC,11-digit NDC,,51655082324,20100401,20121201,D
45240272,Atenolol 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51655092624,20070601,20130701,D
45035592,Aspirin 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660002201,20070601,20110101,D
45257421,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660015601,20100301,20120601,D
44967293,Metformin hydrochloride 100 MG/ML Oral Solution [Riomet],Drug,NDC,11-digit NDC,,51660020601,20091001,20120601,D
45086666,ferrous sulfate 325 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660025101,20070601,20110101,D
44882468,ferrous gluconate 325 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660030001,20070601,20110101,D
45308591,ferrous sulfate 325 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660030302,20070601,20110101,D
44848204,ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660042051,20070601,20991231,
44865352,Enalapril Maleate 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660052410,20091001,20120601,D
45188806,Enalapril Maleate 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660052510,20091001,20120601,D
45274569,Lisinopril 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660053301,20070601,20120601,D
44984344,quinapril 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660055190,20070601,20120601,D
44916701,Atenolol 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660062201,20070801,20121201,D
45035600,Minocycline 75 MG Oral Capsule,Drug,NDC,11-digit NDC,,51660069501,20070601,20120601,D
45001392,Benazepril hydrochloride 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660073605,20100301,20120601,D
45308596,Benazepril hydrochloride 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660073801,20100301,20120601,D
45171806,Benazepril hydrochloride 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660073905,20100301,20120601,D
45257432,Simvastatin 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660078990,20070601,20120601,D
44882472,Simvastatin 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660079030,20070601,20120601,D
45342593,Simvastatin 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660079190,20070601,20120601,D
45223186,Simvastatin 40 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660079210,20070601,20120601,D
45137623,Flecainide Acetate 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51660079401,20100101,20120601,D
45052656,Miconazole Nitrate 20 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,51672020012,20100801,20110101,D
44882477,clobetasol propionate 0.5 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,51672125803,20091001,20991231,
45035607,Carbamazepine 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672126801,20070601,20110101,D
44967301,nystatin 100 UNT/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,Drug,NDC,11-digit NDC,,51672127201,20110201,20991231,
45103620,desonide 0.0005 MG/MG Topical Ointment,Drug,NDC,11-digit NDC,,51672128101,20070601,20991231,
45069802,clobetasol propionate 0.0005 MG/MG Topical Gel,Drug,NDC,11-digit NDC,,51672129403,20091001,20991231,
44865371,mometasone furoate 1 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,51672131506,20070601,20991231,
45069807,Promethazine Hydrochloride 12.5 MG Rectal Suppository,Drug,NDC,11-digit NDC,,51672131901,20100601,20200301,D
45325674,Promethazine Hydrochloride 1.25 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,51672133209,20100601,20120601,D
45001403,hydrocortisone 10 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,51672201302,20070601,20991231,
44899619,nortriptyline 10 MG Oral Capsule,Drug,NDC,11-digit NDC,,51672400106,20070601,20991231,
45069813,carbamazepine 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672400501,20070601,20991231,
45240294,acetazolamide 125 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672402201,20070601,20991231,
45308616,warfarin sodium 2 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672402800,20091001,20991231,
45052670,warfarin sodium 3 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403007,20090801,20991231,
45001406,warfarin sodium 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403200,20090801,20991231,
45206032,warfarin sodium 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403203,20090801,20991231,
45188823,warfarin sodium 7.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403400,20090801,20991231,
45325681,warfarin sodium 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403501,20090801,20991231,
45291659,enalapril maleate 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403701,20091001,20991231,
45052671,enalapril maleate 2.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672403703,20091001,20991231,
45274589,carbamazepine 20 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,51672404709,20070601,20991231,
45069818,24 HR etodolac 600 MG Extended Release Oral Tablet,Drug,NDC,11-digit NDC,,51672405304,20090601,20991231,
44950587,fluconazole 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672406706,20070601,20991231,
44984362,oxcarbazepine 150 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672410500,20091101,20991231,
45120756,ciclopirox 80 MG/ML Topical Solution,Drug,NDC,11-digit NDC,,51672412000,20080101,20160501,D
45171836,meloxicam 15 MG Oral Tablet,Drug,NDC,11-digit NDC,,51672412203,20070601,20120601,D
45035629,12 HR carbamazepine 200 MG Extended Release Oral Tablet,Drug,NDC,11-digit NDC,,51672412406,20091201,20991231,
44865384,12 HR carbamazepine 400 MG Extended Release Oral Tablet,Drug,NDC,11-digit NDC,,51672412503,20091201,20991231,
45069824,lamotrigine 5 MG Chewable Tablet,Drug,NDC,11-digit NDC,,51672413901,20090501,20991231,
45018557,Fluticasone propionate 0.5 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,51672521601,20100201,20160501,D
45257463,Fluticasone propionate 0.00005 MG/MG Topical Ointment,Drug,NDC,11-digit NDC,,51672521702,20100201,20160501,D
45154731,ibuprofen 400 MG Oral Tablet,Drug,NDC,11-digit NDC,,51688004982,20070601,20991231,
45376735,oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51693000104,20100801,20200601,D
44967327,Desiccated Thyroid Extract 32.4 MG Oral Tablet [Thyrotab],Drug,NDC,11-digit NDC,,51698000010,20090201,20120601,D
45342626,Estradiol 20 MG/ML Injectable Solution [Estrate LA],Drug,NDC,11-digit NDC,,51698002710,20070601,20120601,D
44984376,Heparin sodium 10000 UNT/ML Injectable Solution,Drug,NDC,11-digit NDC,,51698004910,20090601,20110101,D
45257467,Magnesium Sulfate 4 MEQ/ML Injectable Solution,Drug,NDC,11-digit NDC,,51698009630,20070601,20110101,D
45035637,Methylprednisolone 80 MG/ML Injectable Suspension [Cortimed],Drug,NDC,11-digit NDC,,51698019705,20070601,20120601,D
45069837,Hydrochlorothiazide 25 MG / Spironolactone 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728000910,20070601,20110101,D
45206061,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG Oral Capsule,Drug,NDC,11-digit NDC,,51728002105,20100401,20110101,D
45308636,Hydralazine Hydrochloride 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728002501,20100401,20110101,D
44848257,Sulfasalazine 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728004605,20070601,20110101,D
45359823,liothyronine sodium 0.025 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728009901,20100401,20110101,D
45308637,Acetazolamide 250 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728010810,20070601,20110101,D
45376742,Amitriptyline Hydrochloride 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728014801,20090801,20110101,D
45223216,Amitriptyline Hydrochloride 150 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728014901,20090801,20110101,D
45018566,Chlorthalidone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728021101,20070601,20110101,D
45342636,Isosorbide Dinitrate 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728021810,20070601,20110101,D
44933700,Isosorbide Dinitrate 40 MG Extended Release Tablet,Drug,NDC,11-digit NDC,,51728022610,20070601,20110101,D
45120772,Dipyridamole 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728033601,20070601,20110101,D
45052694,Niacin 50 MG / Pheniramine 12.5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728041603,20070601,20110101,D
44984392,Sulfamethoxazole 800 MG / Trimethoprim 160 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728042001,20070601,20110101,D
45137658,Trifluoperazine 2 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728042910,20070601,20110101,D
45291679,Chlorpromazine hydrochloride 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728046710,20100601,20110101,D
45274608,Imipramine Hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728047501,20090401,20110101,D
45001436,Warfarin Sodium 5 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728054501,20090801,20110101,D
44865403,Thioridazine 10 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728060510,20070601,20110101,D
45052698,Sulfamethoxazole 800 MG / Trimethoprim 160 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728063505,20070601,20110101,D
44899640,Amitriptyline Hydrochloride 10 MG / Perphenazine 4 MG Oral Tablet,Drug,NDC,11-digit NDC,,51728084701,20090801,20110101,D
